SR_NUM	INSPECT_ID	STREET	ADDRESS_2	APT_FLOOR	CITY	STATE	ZIP	CENSUS_TRACT	REQUEST_TYPE	PROPERTY_TYPE	NUM_UNITS	EMERGENCY_TYPE	INSPECTOR_ID
HCE-20190128-1872	181301	330  ARCH STREET 			VERONA	PA	15147	55240	Complaint Housing	SINGLE FAMILY	0		175
HCE-20190117-1797	181302	1208  ELECTRIC AVENUE 		APT 3 B	NORTH BRADDOCK	PA	15112	55120	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	171
HCE-20181016-7389	180936	4462  3RD STREET 			BETHEL PARK	PA	15102	55640	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	151
HCE-20181023-7474	180890	913  CENTER STREET 		APT 211	VERSAILLES	PA	15132	55010	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	171
HCE-20181101-7569	180892	2315  CRESTAS AVENUE 			NORTH VERSAILLES TOWNSHIP	PA	15137	55041	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190201-1917	180900	9  HARDY STREET 			CRAFTON	PA	15205	54658	Complaint Housing	SINGLE FAMILY	0	NO HEAT	179
HCE-20190208-1989	180935	1186  NEW HAMPSHIRE DRIVE 			PITTSBURGH	PA	15212	32704	Complaint Housing	MULTI FAMILY	2	SEWAGE	41
HCE-20181009-7262	181083	3234  WASHINGTON PIKE 			SOUTH FAYETTE TOWNSHIP	PA	15017	54564	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20181025-7500	180876	1816  CONVERSE STREET 			MC KEESPORT	PA	15132	55523	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20181227-8039	181089	2428  CALIFORNIA AVENUE 			PITTSBURGH	PA	15212	32704	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181228-8046	181293	401  HAMILTON AVENUE 		APT 3	DUQUESNE	PA	15110	54867	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20190124-1841	180827	783  GUYS RUN ROAD 			HARMAR TOWNSHIP	PA	15238	54190	Complaint Housing	SINGLE FAMILY	0	NO HEAT	159
HCE-20190124-1841	181001	783  GUYS RUN ROAD 			HARMAR TOWNSHIP	PA	15238	54190	Complaint Housing	SINGLE FAMILY	0	NO HEAT	159
HCE-20190115-1758	181229	68  DUNN STREET 			STOWE TOWNSHIP	PA	15136		Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20190201-1914	181185	1618  SUNRISE AVENUE 			PITTSBURGH	PA	15221	31306	Complaint Housing	SINGLE FAMILY	0	NO HEAT	175
HCE-20190204-1926	180885	4201  PENN AVENUE 			PITTSBURGH	PA	15224	30903	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	171
HCE-20181114-7685	180965	2205  LINCOLN AVENUE 			CLAIRTON	PA	15025	54928	Complaint Housing	SINGLE FAMILY	0	NO HEAT	151
HCE-20181214-7956	181281	1800  WHITED STREET 		UNIT 40	PITTSBURGH	PA	15210	33206	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20190225-2143	181322	1000  HARTMAN STREET 		APT 9	MCKEESPORT	PA	15132	55512	Complaint Housing	MULTI FAMILY	2	NO HEAT	171
HCE-20190116-1790	181273	205  18TH STREET 			SHARPSBURG	PA	15215	54240	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	159
HCE-20181213-7948	180957	948  SLEEPY HOLLOW ROAD 			CASTLE SHANNON	PA	15234	54761	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20181005-7240	180872	44  GIST STREET 		APT 2	PITTSBURGH	PA	15219	30103	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	130
HCE-20190102-1011	181005	109  SHINGISS STREET 			MCKEES ROCKS	PA	15136	55738	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20190102-1012	181012	916  BROADWAY STREET 		APT 1	MCKEES ROCKS	PA	15136	55739	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20190102-1013	181003	721  BOQUET STREET 			MCKEES ROCKS	PA	15136	55738	Community Environment	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20190110-1119	181144	702 E 17TH AVENUE 			MUNHALL	PA	15210	54838	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	165
HCE-20181023-7465	181088	212  ALICE STREET 			PITTSBURGH	PA	15210	33001	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190122-1828	181061	5855 1/2  DARLINGTON ROAD 			PITTSBURGH	PA	15217	31408	Complaint Housing	MULTI FAMILY	5	NON EMERGENCY	130
HCE-20190213-2060	181056	606  SEBRING AVENUE 			PITTSBURGH	PA	15216	31916	Complaint Housing	PROPERTY TYPE N/A	0	RATS	179
HCE-20190123-1834	180971	8129  CHASKE STREET 			PENN HILLS	PA	15147	55650	Complaint Housing	PROPERTY TYPE N/A	0	SEWAGE	175
HCE-20190130-1886	181295	138 E 12TH AVENUE 		APT 3	HOMESTEAD	PA	15120	54838	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	171
HCE-20181107-7627	181014	2124  MAZETTE PLACE 			PITTSBURGH	PA	15205	32808	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181109-7653	181278	8356  BRICELYN STREET 			PITTSBURGH	PA	15221	31306	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	175
HCE-20181121-7742	181006	19 F  LOCUST STREET 			MCKEES ROCKS	PA	15136	55739	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20181129-7804	180915	5483  YOUNGRIDGE DRIVE 		APT 4	BALDWIN	PA	15236	54805	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	151
HCE-20190201-1919	181265	2837  LOUISIANA AVENUE 		APT #2	DORMONT	PA	15216	54721	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20190201-1919	181266	2837  LOUISIANA AVENUE 		APT #2	DORMONT	PA	15216	54721	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20190114-1744	181300	201 S EVALINE STREET 			PITTSBURGH	PA	15224	31017	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	159
HCE-20190114-1751	181055	512  37TH STREET 		APT 2	PITTSBURGH	PA	15201	30603	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20190131-1903	181060	419  REBECCA AVENUE 			WILKINSBURG	PA	15221	55604	Complaint Housing	PROPERTY TYPE N/A	0	NO HEAT	130
HCE-20190204-1929	181131	216  DINWIDDIE STREET 		FLR 1	PITTSBURGH	PA	15219	30305	Complaint Housing	MULTI FAMILY	2	NO WATER	165
HCE-20190131-1912	180820	1047  STEUBEN STREET 		APT 2	PITTSBURGH	PA	15220	32020	Complaint Housing	MULTI FAMILY	3	NO HEAT	179
HCE-20181212-7939	180808	1107  LANGTRY STREET 			PITTSBURGH	PA	15212	32715	Community Environment	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20181213-7943	181181	2814 W LIBERTY AVENUE 		APT 6	DORMONT	PA	15216	54723	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20181214-7959	181058	612  HILLSBORO STREET 		APT. 101	PITTSBURGH	PA	15204	32018	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	179
HCE-20181024-7495	181045	1529  SWISSVALE AVENUE 			WILKINSBURG	PA	15221	55611	Complaint Housing	MULTI FAMILY	2	NO HEAT	130
HCE-20181129-7803	181033	501  PIRL STREET 		APT 5 C	MCKEESPORT	PA	15132	55512	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	171
HCE-20181109-7654	181209	427  MONTVIEW PLACE 			WILKINSBURG	PA	15221	55610	Complaint Housing	MULTI FAMILY	3	NON EMERGENCY	130
HCE-20181121-7744	181253	2119  FORBES AVENUE 		APT 1	PITTSBURGH	PA	15219	30103	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	130
HCE-20181126-7759	181263	1614  CONCORDIA STREET 			PITTSBURGH	PA	15210	32902	Complaint Housing	SINGLE FAMILY	0	NO WATER	167
HCE-20181205-7868	181214	302  ZARA STREET 			PITTSBURGH	PA	15210	33001	Complaint Housing	MULTI FAMILY	39	NON EMERGENCY	167
HCE-20181221-8011	181039	1035  LYSLE AVENUE 			PORT VUE	PA	15133	55003	Complaint Housing	SINGLE FAMILY	0	SEWAGE	171
HCE-20181228-8042	181331	3426  CLEARFIELD STREET 			PITTSBURGH	PA	15204	32807	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181228-8042	180906	3426  CLEARFIELD STREET 			PITTSBURGH	PA	15204	32807	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181228-8044	181015	1  RIDENOUR AVENUE 			PITTSBURGH	PA	15205	32815	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181228-8045	180964	7205  MT VERNON STREET 			PITTSBURGH	PA	15208	31302	Complaint Housing	SINGLE FAMILY	0	NO HEAT	175
HCE-20190102-1001	181026	2702  DUQUESNE PLACE DRIVE 		APT 109	DUQUESNE	PA	15110	54867	Complaint Housing	MULTI FAMILY	2	SEWAGE	151
HCE-20190108-1090	181262	122  HOODRIDGE DRIVE 			MOUNT LEBANON	PA	15228	55634	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190110-1110	181173	12 D  VALLEY STREET 			MCKEES ROCKS	PA	15136	55739	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20190208-1998	181180	464  HAYS AVENUE 		APT 5	MOUNT OLIVER	PA	15210	54810	Complaint Housing	MULTI FAMILY	2	NO HEAT	167
HCE-20190208-1998	181264	464  HAYS AVENUE 		APT 5	MOUNT OLIVER	PA	15210	54810	Complaint Housing	MULTI FAMILY	2	NO HEAT	167
HCE-20190220-2111	181244	322 S ATLANTIC AVENUE 		1st FL REAR	PITTSBURGH	PA	15224	31017	Complaint Housing	PROPERTY TYPE N/A	0	NO HEAT	159
HCE-20190207-1979	181317	900  5TH AVENUE 			MCKEESPORT	PA	15132	55509	Community Environment	MULTI FAMILY	2	NON EMERGENCY	171
HCE-20181015-7359	181207	814  ETNA STREET 			MCKEES ROCKS	PA	15136	55738	Complaint Housing	SINGLE FAMILY	0	NO HEAT	41
HCE-20181015-7362	180877	2924  IDAHO STREET 			MCKEESPORT	PA	15132	55512	Complaint Housing	SINGLE FAMILY	0	NO HEAT	171
HCE-20181120-7730	181178	1384  MISSOURI AVENUE 			BRIDGEVILLE	PA	15017	54572	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20181206-7882	181212	101  DUFFLAND STREET 			PITTSBURGH	PA	15210	32902	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20181207-7903	181340	5126  CHAPLAIN WAY 			PITTSBURGH	PA	15207	31501	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20181211-7927	180865	2335  MANNHEIM STREET 			PITTSBURGH	PA	15212	32704	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20181217-7973	181091	704  RUSSELLWOOD AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	4	NON EMERGENCY	41
HCE-20190107-1070	180838	212  BRIGHTON ROAD 		APT 18	BELLEVUE	PA	15202	54311	Complaint Housing	MULTI FAMILY	2	NO HEAT	41
HCE-20181226-8034	181231	137  UNIVERSAL ROAD 			PENN HILLS	PA	15235	55656	Complaint Housing	SINGLE FAMILY	0	SEWAGE	175
HCE-20181226-8036	180973	2320  WEBSTER AVENUE 			WEST MIFFLIN	PA	15122	54884	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	151
HCE-20181226-8037	180884	229  LOCUST STREET 			MOUNT OLIVER	PA	15210	54810	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190103-1029	181008	1032  GRAND AVENUE 			PITTSBURGH	PA	15212	32715	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20190107-1052	180983	4703  2ND STREET 			VERSAILLES	PA	15132	55010	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190107-1053	180984	4619  2ND STREET 			VERSAILLES	PA	15132	55010	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190125-1861	181202	4015  OSWALD STREET 			PITTSBURGH	PA	15212	32701	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20190128-1869	180896	1147  GOETTMAN STREET 			PITTSBURGH	PA	15212	32406	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20181115-7697	181016	316  ELLA STREET 		APT. 1	MCKEES ROCKS	PA	15136	55738	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20181119-7717	180966	1024  STANHOPE STREET 			PITTSBURGH	PA	15204	32022	Complaint Housing	MULTI FAMILY	5	SEWAGE	179
HCE-20181220-8007	180940	4321  CLAIRTON BOULEVARD 		APT 2	BRENTWOOD	PA	15236	54782	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	151
HCE-20181019-7430	181228	612  MICHIGAN AVENUE 			GLASSPORT	PA	15045	54994	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20181024-7482	180917	709  D DRIVE 			WEST MIFFLIN	PA	15122	54886	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	151
HCE-20181030-7545	180813	2027  5TH AVENUE 		#2	PITTSBURGH	PA	15219	30402	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	175
HCE-20181030-7550	181004	1924  LINCOLN AVENUE EX			PENN HILLS	PA	15235	55650	Complaint Housing	MULTI FAMILY	2	NO HEAT	175
HCE-20180906-6738	179043	2698  ROBINSON BOULEVARD 		APT 8	PENN HILLS	PA	15221	55650	Complaint Housing	MULTI FAMILY	40	NON EMERGENCY	15
HCE-20190125-1858	181491	119  NEWETT STREET 			PITTSBURGH	PA	15210	32901	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20180427-4992	181492	525  WASHINGTON AVENUE 		# 2	CARNEGIE	PA	15106	54689	Complaint Housing	MULTI FAMILY	5	NON EMERGENCY	167
HCE-20190128-1868	181493	  CLUBHOUSE ROAD 			COLLIER TOWNSHIP	PA	15142		Community Environment	MULTI FAMILY	41	NON EMERGENCY	167
HCE-20190109-1094	181537	1419  BROWNSVILLE ROAD 		APT 2	PITTSBURGH	PA	15210	32901	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20190125-1854	181543	776  COOKE DRIVE 		#8	CASTLE SHANNON	PA	15234	54761	Complaint Housing	MULTI FAMILY	10	NON EMERGENCY	167
HCE-20190215-2089	181818	2417  LYNNBROOK AVENUE 			PITTSBURGH	PA	15226	33206	Community Environment	VACANT PROPERTY	0	NON EMERGENCY	167
HCE-20190109-1108	181819	307  MORTON STREET 			PITTSBURGH	PA	15234	33207	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190220-2111	181592	322 S ATLANTIC AVENUE 		1st FL REAR	PITTSBURGH	PA	15224	31017	Complaint Housing	PROPERTY TYPE N/A	0	NO HEAT	159
HCE-20190131-1910	181447	4175  IVANHOE DRIVE 		APT 2-102	MONROEVILLE	PA	15146	55716	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	130
HCE-20190207-1983	181451	512  BROADWAY BLVD  		#3	PITCAIRN	PA	15140	55220	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	130
HCE-20181219-7991	181528	1580  ELECTRIC AVENUE 		APT 9	NORTH BRADDOCK	PA	15112	55120	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	165
HCE-20190130-1896	181529	102  PROSPECT TERRACE 			EAST PITTSBURGH	PA	15112	55100	Complaint Housing	MULTI FAMILY	8	NO HEAT	165
HCE-20190125-1853	181530	30 C  HAWKINS VILLAGE 			RANKIN	PA	15104	55140	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	165
HCE-20190129-1879	181535	114 W 11TH STREET 			HOMESTEAD	PA	15120	54838	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	165
HCE-20181210-7906	181555	36  ORCHARD DRIVE 			SOUTH FAYETTE TOWNSHIP	PA	15064	54562	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20181224-8025	181556	1407  BROWNSVILLE ROAD 			PITTSBURGH	PA	15210	32901	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190128-1870	181559	259  BAUSMAN STREET 		APT F	PITTSBURGH	PA	15210	33001	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20181214-7959	181631	612  HILLSBORO STREET 		APT. 101	PITTSBURGH	PA	15204	32018	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	179
HCE-20190208-2000	181647	226 1/2  ERIE STREET 			MCKEESPORT	PA	15132	55522	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	171
HCE-20181219-7993	181569	2035  5TH AVENUE 		APT 4	PITTSBURGH	PA	15219	30402	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	175
HCE-20190215-2090	181494	2402  WALNUT STREET 			MCKEESPORT	PA	15132	55524	Complaint Housing	MULTI FAMILY	4	SEWAGE	171
HCE-20180803-6253	181572	1324  LAKETON ROAD 			WILKINSBURG	PA	15221	55611	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	130
HCE-20190227-2171	181773	1821  PERRYSVILLE AVENUE 		Apt# 3	PITTSBURGH	PA	15214	32614	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	41
HCE-20181121-7742	181774	19 F  LOCUST STREET 			MCKEES ROCKS	PA	15136	55739	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20190124-1847	181775	116  2ND AVENUE 			NEVILLE TOWNSHIP	PA	15225	54610	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181106-7617	181776	23 B  LOCUST STREET 			MCKEES ROCKS	PA	15136	55738	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20181017-7401	181468	3026  OLD FREEPORT ROAD 			HARRISON TOWNSHIP	PA	15065	54011	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	159
HCE-20181214-7964	181470	1510  NEELY STREET 			HARRISON TOWNSHIP	PA	15065	54011	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	159
HCE-20181102-7580	181589	1124  BUENTE STREET 		APT 3 C	PITTSBURGH	PA	15212	32620	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	155
HCE-20190125-1862	181607	201  WOODBRIDGE DRIVE 			ROSS TOWNSHIP	PA	15237	55622	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	155
HCE-20190128-1866	181705	65  LOCUST RIDGE DRIVE 		APT 3 C	SHALER TOWNSHIP	PA	15209	54266	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	155
HCE-20180509-5112	181594	608 A  BROADWAY AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	41
HCE-20181129-7800	181595	105  DAWSON AVENUE 			GLENFIELD	PA	15143	54420	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20190311-2255	181596	129  4TH STREET 			NEVILLE TOWNSHIP	PA	15225	54610	Complaint Housing	SINGLE FAMILY	0	SEWAGE	41
HCE-20190201-1920	181598	1607  ROBINSON BOULEVARD 			STOWE TOWNSHIP	PA	15136	54621	Community Environment	VACANT PROPERTY	0	NON EMERGENCY	41
HCE-20190122-1828	181635	5855 1/2  DARLINGTON ROAD 			PITTSBURGH	PA	15217	31408	Complaint Housing	MULTI FAMILY	5	NON EMERGENCY	130
HCE-20190215-2084	181636	20  MARION AVENUE 			FOREST HILLS	PA	15221	55182	Community Environment	MULTI FAMILY	0	NON EMERGENCY	130
HCE-20190131-1903	181637	419  REBECCA AVENUE 			WILKINSBURG	PA	15221	55604	Complaint Housing	PROPERTY TYPE N/A	0	NO HEAT	130
HCE-20190129-1882	181638	1352  PITT STREET 			WILKINSBURG	PA	15221	55612	Complaint Housing	SINGLE FAMILY	0	NO WATER	130
HCE-20190129-1882	181639	1352  PITT STREET 			WILKINSBURG	PA	15221	55612	Complaint Housing	SINGLE FAMILY	0	NO WATER	130
HCE-20180914-6894	181722	5733  HOLDEN STREET 		APT F	PITTSBURGH	PA	15232	30705	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	165
HCE-20180406-4460	181727	10  REED STREET 			PITTSBURGH	PA	15219	30305	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	165
HCE-20190111-1596	181729	4825  CENTRE AVENUE 		APT 34	PITTSBURGH	PA	15213	30709	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	165
HCE-20190219-2107	181778	23 C  LOCUST STREET 			MCKEES ROCKS	PA	15136	54602	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	41
HCE-20190122-1815	181372	5  CLARION STREET 			PITTSBURGH	PA	15207	31515	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190131-1902	181375	252  RENOVA STREET 		1ST FL	PITTSBURGH	PA	15207	31515	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190211-2011	181779	811  RUSSELLWOOD AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20190306-2216	181782	516  SINCLAIR STREET 		APT 506	MCKEESPORT	PA	15132	55519	Complaint Housing	MULTI FAMILY	40	NON EMERGENCY	171
HCE-20181129-7803	181783	501  PIRL STREET 		APT 5 C	MCKEESPORT	PA	15132	55512	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	171
HCE-20190211-2006	181789	509  OAKHURST AVENUE 			NORTH VERSAILLES TOWNSHIP	PA	15137	55041	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20190219-2093	181857	1113  ILLINOIS AVENUE 			DORMONT	PA	15216	54723	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20181120-7735	181859	732  ROSELAWN AVENUE 		#203	MT. LEBANON	PA	15228	55633	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20190213-2060	181861	606  SEBRING AVENUE 			PITTSBURGH	PA	15216	31916	Complaint Housing	PROPERTY TYPE N/A	0	RATS	179
HCE-20190211-2009	181862	705  COUNTRY CLUB DRIVE 			MOUNT LEBANON	PA	15228	55632	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190319-2331	181865	204  LOCUST STREET 		#B	MOUNT OLIVER	PA	15210	54810	Complaint Housing	MULTI FAMILY	3	NO HEAT	167
HCE-20170214-1925	181867	224  WALTER STREET 		APT 1	PITTSBURGH	PA	15210	54810	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	179
HCE-20181106-7619	181421	960  SLEEPY HOLLOW ROAD 			CASTLE SHANNON	PA	15234	54761	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	167
HCE-20181010-7272	181422	319  MOORE AVENUE 			PITTSBURGH	PA	15210	33001	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190107-1057	181822	241  WATSON BOULEVARD 			PITTSBURGH	PA	15214	32607	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20190215-2092	181868	3204  NIAGARA STREET 			PITTSBURGH	PA	15213	30409	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	175
HCE-20190206-1960	181439	512  MIDDLE AVENUE 			WILMERDING	PA	15148	55080	Complaint Housing	PROPERTY TYPE N/A	0	NO WATER	165
HCE-20190128-1869	181546	1147  GOETTMAN STREET 			PITTSBURGH	PA	15212	32406	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	155
HCE-20190123-1833	181393	2911  VILLAGE ROAD 			PITTSBURGH	PA	15205	32808	Community Environment	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20181203-7822	181429	1408  HAMILTON STREET 			MCKEESPORT	PA	15132	55520	Complaint Housing	SINGLE FAMILY	0	NO HEAT	171
HCE-20190122-1824	181442	732 S MILLVALE AVENUE 		APT B4	PITTSBURGH	PA	15213	30804	Complaint Housing	MULTI FAMILY	39	NON EMERGENCY	171
HCE-20190123-1836	181443	1307  SCOTT STREET 		FRONT	MCKEESPORT	PA	15132	55523	Complaint Housing	SINGLE FAMILY	0	SEWAGE	171
HCE-20190122-1825	181471	4056  PENN AVENUE 			PITTSBURGH	PA	15224	30903	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20181203-7824	181474	220  DELAWARE AVENUE 			NORTH VERSAILLES TOWNSHIP	PA	15137	55041	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	171
HCE-20181101-7570	181475	5036  LYTLE STREET 		1ST FL	PITTSBURGH	PA	15207	31501	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	171
HCE-20190124-1850	181371	908  BRYN MAWR ROAD 		APT 1	PITTSBURGH	PA	15219	30506	Complaint Housing	MULTI FAMILY	3	NON EMERGENCY	159
HCE-20181205-7871	181380	722  JUNILLA STREET 			PITTSBURGH	PA	15219	30509	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	159
HCE-20181015-7372	181388	463  TERRACE DRIVE 			HARMAR TOWNSHIP	PA	15238	54190	Community Environment	PROPERTY TYPE N/A	0	NON EMERGENCY	159
HCE-20181018-7419	181694	507  CENTER STREET 			SCOTT TOWNSHIP	PA	15106	54706	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190103-1029	181742	1032  GRAND AVENUE 			PITTSBURGH	PA	15212	32715	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	41
HCE-20181023-7465	181576	212  ALICE STREET 			PITTSBURGH	PA	15210	33001	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	167
HCE-20190111-1590	181582	2734  SHIRAS AVENUE 			PITTSBURGH	PA	15216	31920	Complaint Housing	SINGLE FAMILY	0	NO HEAT	179
HCE-20181105-7596	181626	6969  FRANKSTOWN AVENUE 	A/ K/ A 910 GERRITT STREET		PITTSBURGH	PA	15208	31207	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	175
HCE-20190123-1834	181628	8129  CHASKE STREET 			PENN HILLS	PA	15147	55650	Complaint Housing	PROPERTY TYPE N/A	0	SEWAGE	175
HCE-20180329-4393	181740	623  BROOKLINE BOULEVARD 			PITTSBURGH	PA	15226	31918	Complaint Housing	PROPERTY TYPE N/A	0	NON EMERGENCY	167
HCE-20190308-2244	181808	5143  CYPRESS STREET 			PITTSBURGH	PA	15224	30804	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	181
HCE-20190205-1950	181577	112  STYCHE STREET 			ELIZABETH TOWNSHIP	PA	15018	54965	Community Environment	SINGLE FAMILY	0	NON EMERGENCY	181
HCE-20190131-1905	181578	525  WOODWARD AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Community Environment	MULTI FAMILY	2	NON EMERGENCY	181
HCE-20181012-7342	181526	1411 N MURTLAND STREET 			PITTSBURGH	PA	15208	31207	Complaint Housing	SINGLE FAMILY	0	NON EMERGENCY	175
HCE-20181218-7979	181527	525  LARIMER AVENUE 		APT 7	PITTSBURGH	PA	15206	31204	Complaint Housing	MULTI FAMILY	0	NON EMERGENCY	175
